,direction,relation,relex_relcos,sentence,term1,term2
2353,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) causes INVOLVEMENT OF THE SKIN AND MUCOSA,causes,0.8834522085987719,Clinical and laboratory examinations of 250 patients with chronic DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) have revealed secondary candidal INVOLVEMENT OF THE SKIN AND MUCOSA in 121 (46.6%.,INVOLVEMENT OF THE SKIN AND MUCOSA,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC)
2354,no_relation,causes,0.8834522085987719,Clinical and laboratory examinations of 250 patients with chronic DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) have revealed secondary candidal INVOLVEMENT OF THE SKIN AND MUCOSA in 121 (46.6%.,INVOLVEMENT OF THE SKIN AND MUCOSA,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC)
2355,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) causes INVOLVEMENT OF THE SKIN AND MUCOSA,causes,0.8834522085987719,Clinical and laboratory examinations of 250 patients with chronic DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) have revealed secondary candidal INVOLVEMENT OF THE SKIN AND MUCOSA in 121 (46.6%.,INVOLVEMENT OF THE SKIN AND MUCOSA,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC)
2356,INVOLVEMENT OF THE SKIN AND MUCOSA causes DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC),causes,0.8834522085987719,Clinical and laboratory examinations of 250 patients with chronic DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) have revealed secondary candidal INVOLVEMENT OF THE SKIN AND MUCOSA in 121 (46.6%.,INVOLVEMENT OF THE SKIN AND MUCOSA,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC)
2357,no_relation,causes,0.8834522085987719,Clinical and laboratory examinations of 250 patients with chronic DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) have revealed secondary candidal INVOLVEMENT OF THE SKIN AND MUCOSA in 121 (46.6%.,INVOLVEMENT OF THE SKIN AND MUCOSA,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC)
2358,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) causes INVOLVEMENT OF THE SKIN AND MUCOSA,causes,0.8834522085987719,Clinical and laboratory examinations of 250 patients with chronic DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC) have revealed secondary candidal INVOLVEMENT OF THE SKIN AND MUCOSA in 121 (46.6%.,INVOLVEMENT OF THE SKIN AND MUCOSA,DERMATOSES (ECZEMA NEURODERMATITIS PSORIASIS PEMPHIGUS ETC)
2359,ALCOHOLIC CIRRHOSIS causes END STAGE LIVER DISEASE,causes,0.995893206467704,"SEE:   liver    liver transplantation    The surgical implantation of a donor liver into a patient with END STAGE LIVER DISEASE whether it is caused by ALCOHOLIC CIRRHOSIS chronic cholestatic diseases, chronic or fulminant hepatitis, or toxic liver destruction.",END STAGE LIVER DISEASE,ALCOHOLIC CIRRHOSIS
2360,ALCOHOLIC CIRRHOSIS causes END STAGE LIVER DISEASE,causes,0.995893206467704,"SEE:   liver    liver transplantation    The surgical implantation of a donor liver into a patient with END STAGE LIVER DISEASE whether it is caused by ALCOHOLIC CIRRHOSIS chronic cholestatic diseases, chronic or fulminant hepatitis, or toxic liver destruction.",END STAGE LIVER DISEASE,ALCOHOLIC CIRRHOSIS
2361,ALCOHOLIC CIRRHOSIS causes END STAGE LIVER DISEASE,causes,0.995893206467704,"SEE:   liver    liver transplantation    The surgical implantation of a donor liver into a patient with END STAGE LIVER DISEASE whether it is caused by ALCOHOLIC CIRRHOSIS chronic cholestatic diseases, chronic or fulminant hepatitis, or toxic liver destruction.",END STAGE LIVER DISEASE,ALCOHOLIC CIRRHOSIS
2362,ALCOHOLIC CIRRHOSIS causes END STAGE LIVER DISEASE,causes,0.995893206467704,"SEE:   liver    liver transplantation    The surgical implantation of a donor liver into a patient with END STAGE LIVER DISEASE whether it is caused by ALCOHOLIC CIRRHOSIS chronic cholestatic diseases, chronic or fulminant hepatitis, or toxic liver destruction.",END STAGE LIVER DISEASE,ALCOHOLIC CIRRHOSIS
2363,no_relation,causes,0.995893206467704,"SEE:   liver    liver transplantation    The surgical implantation of a donor liver into a patient with END STAGE LIVER DISEASE whether it is caused by ALCOHOLIC CIRRHOSIS chronic cholestatic diseases, chronic or fulminant hepatitis, or toxic liver destruction.",END STAGE LIVER DISEASE,ALCOHOLIC CIRRHOSIS
2364,ALCOHOLIC CIRRHOSIS causes END STAGE LIVER DISEASE,causes,0.995893206467704,"SEE:   liver    liver transplantation    The surgical implantation of a donor liver into a patient with END STAGE LIVER DISEASE whether it is caused by ALCOHOLIC CIRRHOSIS chronic cholestatic diseases, chronic or fulminant hepatitis, or toxic liver destruction.",END STAGE LIVER DISEASE,ALCOHOLIC CIRRHOSIS
2365,ALCOHOLIC CIRRHOSIS causes END STAGE LIVER DISEASE,causes,0.995893206467704,"SEE:   liver    liver transplantation    The surgical implantation of a donor liver into a patient with END STAGE LIVER DISEASE whether it is caused by ALCOHOLIC CIRRHOSIS chronic cholestatic diseases, chronic or fulminant hepatitis, or toxic liver destruction.",END STAGE LIVER DISEASE,ALCOHOLIC CIRRHOSIS
2366,REFLUX TO THE STOMACH causes PATHOGENESIS OF RESIDUAL GASTRITIS,causes,0.6575959492214289,Bile REFLUX TO THE STOMACH is believed as one of the important PATHOGENESIS OF RESIDUAL GASTRITIS however the prevention for bile reflux cannot always heal the gastritis.,REFLUX TO THE STOMACH,PATHOGENESIS OF RESIDUAL GASTRITIS
2367,no_relation,causes,0.6575959492214289,Bile REFLUX TO THE STOMACH is believed as one of the important PATHOGENESIS OF RESIDUAL GASTRITIS however the prevention for bile reflux cannot always heal the gastritis.,REFLUX TO THE STOMACH,PATHOGENESIS OF RESIDUAL GASTRITIS
2368,no_relation,causes,0.6575959492214289,Bile REFLUX TO THE STOMACH is believed as one of the important PATHOGENESIS OF RESIDUAL GASTRITIS however the prevention for bile reflux cannot always heal the gastritis.,REFLUX TO THE STOMACH,PATHOGENESIS OF RESIDUAL GASTRITIS
2369,REFLUX TO THE STOMACH causes PATHOGENESIS OF RESIDUAL GASTRITIS,causes,0.6575959492214289,Bile REFLUX TO THE STOMACH is believed as one of the important PATHOGENESIS OF RESIDUAL GASTRITIS however the prevention for bile reflux cannot always heal the gastritis.,REFLUX TO THE STOMACH,PATHOGENESIS OF RESIDUAL GASTRITIS
2370,REFLUX TO THE STOMACH causes PATHOGENESIS OF RESIDUAL GASTRITIS,causes,0.6575959492214289,Bile REFLUX TO THE STOMACH is believed as one of the important PATHOGENESIS OF RESIDUAL GASTRITIS however the prevention for bile reflux cannot always heal the gastritis.,REFLUX TO THE STOMACH,PATHOGENESIS OF RESIDUAL GASTRITIS
2371,REFLUX TO THE STOMACH causes PATHOGENESIS OF RESIDUAL GASTRITIS,causes,0.6575959492214289,Bile REFLUX TO THE STOMACH is believed as one of the important PATHOGENESIS OF RESIDUAL GASTRITIS however the prevention for bile reflux cannot always heal the gastritis.,REFLUX TO THE STOMACH,PATHOGENESIS OF RESIDUAL GASTRITIS
2372,PATHOGENESIS OF RESIDUAL GASTRITIS causes REFLUX TO THE STOMACH,causes,0.6575959492214289,Bile REFLUX TO THE STOMACH is believed as one of the important PATHOGENESIS OF RESIDUAL GASTRITIS however the prevention for bile reflux cannot always heal the gastritis.,REFLUX TO THE STOMACH,PATHOGENESIS OF RESIDUAL GASTRITIS
2373,BUSULPHAN treats POLYCYTHAEMIA VERA,treats,0.979957887012223,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,BUSULPHAN
2374,BUSULPHAN treats POLYCYTHAEMIA VERA,treats,0.979957887012223,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,BUSULPHAN
2375,BUSULPHAN treats POLYCYTHAEMIA VERA,treats,0.979957887012223,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,BUSULPHAN
2376,BUSULPHAN treats POLYCYTHAEMIA VERA,treats,0.979957887012223,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,BUSULPHAN
2377,BUSULPHAN treats POLYCYTHAEMIA VERA,treats,0.979957887012223,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,BUSULPHAN
2378,BUSULPHAN treats POLYCYTHAEMIA VERA,treats,0.979957887012223,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,BUSULPHAN
2379,BUSULPHAN treats POLYCYTHAEMIA VERA,treats,0.979957887012223,1]  Treatment of POLYCYTHAEMIA VERA by radiophosphorus or BUSULPHAN: a randomized trial.,POLYCYTHAEMIA VERA,BUSULPHAN
2380,REENTRANT ARRHYTHMIAS diagnosis ANTIARRHYTHMIC DRUGS,diagnosis,0.8626621856275071,Our results suggest that the heart rate dependence of REENTRANT ARRHYTHMIAS might be of prognostic value in the administration of ANTIARRHYTHMIC DRUGS,REENTRANT ARRHYTHMIAS,ANTIARRHYTHMIC DRUGS
2381,no_relation,diagnosis,0.8626621856275071,Our results suggest that the heart rate dependence of REENTRANT ARRHYTHMIAS might be of prognostic value in the administration of ANTIARRHYTHMIC DRUGS,REENTRANT ARRHYTHMIAS,ANTIARRHYTHMIC DRUGS
2382,no_relation,diagnosis,0.8626621856275071,Our results suggest that the heart rate dependence of REENTRANT ARRHYTHMIAS might be of prognostic value in the administration of ANTIARRHYTHMIC DRUGS,REENTRANT ARRHYTHMIAS,ANTIARRHYTHMIC DRUGS
2383,no_relation,diagnosis,0.8626621856275071,Our results suggest that the heart rate dependence of REENTRANT ARRHYTHMIAS might be of prognostic value in the administration of ANTIARRHYTHMIC DRUGS,REENTRANT ARRHYTHMIAS,ANTIARRHYTHMIC DRUGS
2384,REENTRANT ARRHYTHMIAS diagnosis ANTIARRHYTHMIC DRUGS,diagnosis,0.8626621856275071,Our results suggest that the heart rate dependence of REENTRANT ARRHYTHMIAS might be of prognostic value in the administration of ANTIARRHYTHMIC DRUGS,REENTRANT ARRHYTHMIAS,ANTIARRHYTHMIC DRUGS
2385,REENTRANT ARRHYTHMIAS diagnosis ANTIARRHYTHMIC DRUGS,diagnosis,0.8626621856275071,Our results suggest that the heart rate dependence of REENTRANT ARRHYTHMIAS might be of prognostic value in the administration of ANTIARRHYTHMIC DRUGS,REENTRANT ARRHYTHMIAS,ANTIARRHYTHMIC DRUGS
2386,REENTRANT ARRHYTHMIAS diagnosis ANTIARRHYTHMIC DRUGS,diagnosis,0.8626621856275071,Our results suggest that the heart rate dependence of REENTRANT ARRHYTHMIAS might be of prognostic value in the administration of ANTIARRHYTHMIC DRUGS,REENTRANT ARRHYTHMIAS,ANTIARRHYTHMIC DRUGS
2387,EDEMA diagnosis BUMETANIDE,diagnosis,0.375,"Slight stria edema was present at 10 min, marked edema at 1 hr and no EDEMA 24 h after BUMETANIDE",EDEMA,BUMETANIDE
2388,no_relation,diagnosis,0.375,"Slight stria edema was present at 10 min, marked edema at 1 hr and no EDEMA 24 h after BUMETANIDE",EDEMA,BUMETANIDE
2389,BUMETANIDE diagnosis EDEMA,diagnosis,0.375,"Slight stria edema was present at 10 min, marked edema at 1 hr and no EDEMA 24 h after BUMETANIDE",EDEMA,BUMETANIDE
2390,no_relation,diagnosis,0.375,"Slight stria edema was present at 10 min, marked edema at 1 hr and no EDEMA 24 h after BUMETANIDE",EDEMA,BUMETANIDE
2391,no_relation,diagnosis,0.375,"Slight stria edema was present at 10 min, marked edema at 1 hr and no EDEMA 24 h after BUMETANIDE",EDEMA,BUMETANIDE
2392,EDEMA diagnosis BUMETANIDE,diagnosis,0.375,"Slight stria edema was present at 10 min, marked edema at 1 hr and no EDEMA 24 h after BUMETANIDE",EDEMA,BUMETANIDE
2393,EDEMA diagnosis BUMETANIDE,diagnosis,0.375,"Slight stria edema was present at 10 min, marked edema at 1 hr and no EDEMA 24 h after BUMETANIDE",EDEMA,BUMETANIDE
2394,ATOPIC CONDITIONS causes ALLERGIC CONJUNCTIVITIS,causes,0.50709255283711,"ATOPIC CONDITIONS include allergic rhinitis, atopic eczema, ALLERGIC CONJUNCTIVITIS and asthma.",ALLERGIC CONJUNCTIVITIS,ATOPIC CONDITIONS
2395,no_relation,causes,0.50709255283711,"ATOPIC CONDITIONS include allergic rhinitis, atopic eczema, ALLERGIC CONJUNCTIVITIS and asthma.",ALLERGIC CONJUNCTIVITIS,ATOPIC CONDITIONS
2396,no_relation,causes,0.50709255283711,"ATOPIC CONDITIONS include allergic rhinitis, atopic eczema, ALLERGIC CONJUNCTIVITIS and asthma.",ALLERGIC CONJUNCTIVITIS,ATOPIC CONDITIONS
2397,ATOPIC CONDITIONS causes ALLERGIC CONJUNCTIVITIS,causes,0.50709255283711,"ATOPIC CONDITIONS include allergic rhinitis, atopic eczema, ALLERGIC CONJUNCTIVITIS and asthma.",ALLERGIC CONJUNCTIVITIS,ATOPIC CONDITIONS
2398,ATOPIC CONDITIONS causes ALLERGIC CONJUNCTIVITIS,causes,0.50709255283711,"ATOPIC CONDITIONS include allergic rhinitis, atopic eczema, ALLERGIC CONJUNCTIVITIS and asthma.",ALLERGIC CONJUNCTIVITIS,ATOPIC CONDITIONS
2399,no_relation,causes,0.50709255283711,"ATOPIC CONDITIONS include allergic rhinitis, atopic eczema, ALLERGIC CONJUNCTIVITIS and asthma.",ALLERGIC CONJUNCTIVITIS,ATOPIC CONDITIONS
2400,no_relation,causes,0.50709255283711,"ATOPIC CONDITIONS include allergic rhinitis, atopic eczema, ALLERGIC CONJUNCTIVITIS and asthma.",ALLERGIC CONJUNCTIVITIS,ATOPIC CONDITIONS
2401,no_relation,causes,0.512147519731584,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,CONGENITAL PSEUDARTHROSIS OF THE ULNA,NEUROFIBROMATOSIS TYPE 1
2402,NEUROFIBROMATOSIS TYPE 1 causes CONGENITAL PSEUDARTHROSIS OF THE ULNA,causes,0.512147519731584,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,CONGENITAL PSEUDARTHROSIS OF THE ULNA,NEUROFIBROMATOSIS TYPE 1
2403,no_relation,causes,0.512147519731584,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,CONGENITAL PSEUDARTHROSIS OF THE ULNA,NEUROFIBROMATOSIS TYPE 1
2404,NEUROFIBROMATOSIS TYPE 1 causes CONGENITAL PSEUDARTHROSIS OF THE ULNA,causes,0.512147519731584,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,CONGENITAL PSEUDARTHROSIS OF THE ULNA,NEUROFIBROMATOSIS TYPE 1
2405,NEUROFIBROMATOSIS TYPE 1 causes CONGENITAL PSEUDARTHROSIS OF THE ULNA,causes,0.512147519731584,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,CONGENITAL PSEUDARTHROSIS OF THE ULNA,NEUROFIBROMATOSIS TYPE 1
2406,CONGENITAL PSEUDARTHROSIS OF THE ULNA causes NEUROFIBROMATOSIS TYPE 1,causes,0.512147519731584,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,CONGENITAL PSEUDARTHROSIS OF THE ULNA,NEUROFIBROMATOSIS TYPE 1
2407,NEUROFIBROMATOSIS TYPE 1 causes CONGENITAL PSEUDARTHROSIS OF THE ULNA,causes,0.512147519731584,Two children with NEUROFIBROMATOSIS TYPE 1 who presented at birth with CONGENITAL PSEUDARTHROSIS OF THE ULNA and radius are described.,CONGENITAL PSEUDARTHROSIS OF THE ULNA,NEUROFIBROMATOSIS TYPE 1
2408,LEFLUNOMIDE contraindicates PREGNANCY,contraindicates,0.857142857142857,Discontinue LEFLUNOMIDE if the drug is administered inadvertently during PREGNANCY or if the patient becomes pregnant while receiving the drug.,PREGNANCY,LEFLUNOMIDE
2409,PREGNANCY contraindicates LEFLUNOMIDE,contraindicates,0.857142857142857,Discontinue LEFLUNOMIDE if the drug is administered inadvertently during PREGNANCY or if the patient becomes pregnant while receiving the drug.,PREGNANCY,LEFLUNOMIDE
2410,no_relation,contraindicates,0.857142857142857,Discontinue LEFLUNOMIDE if the drug is administered inadvertently during PREGNANCY or if the patient becomes pregnant while receiving the drug.,PREGNANCY,LEFLUNOMIDE
2411,LEFLUNOMIDE contraindicates PREGNANCY,contraindicates,0.857142857142857,Discontinue LEFLUNOMIDE if the drug is administered inadvertently during PREGNANCY or if the patient becomes pregnant while receiving the drug.,PREGNANCY,LEFLUNOMIDE
2412,PREGNANCY contraindicates LEFLUNOMIDE,contraindicates,0.857142857142857,Discontinue LEFLUNOMIDE if the drug is administered inadvertently during PREGNANCY or if the patient becomes pregnant while receiving the drug.,PREGNANCY,LEFLUNOMIDE
2413,LEFLUNOMIDE contraindicates PREGNANCY,contraindicates,0.857142857142857,Discontinue LEFLUNOMIDE if the drug is administered inadvertently during PREGNANCY or if the patient becomes pregnant while receiving the drug.,PREGNANCY,LEFLUNOMIDE
2414,LEFLUNOMIDE contraindicates PREGNANCY,contraindicates,0.857142857142857,Discontinue LEFLUNOMIDE if the drug is administered inadvertently during PREGNANCY or if the patient becomes pregnant while receiving the drug.,PREGNANCY,LEFLUNOMIDE
2415,THIAMINE (VITAMIN B1 DEFICIENCY causes WERNICKE'S ENCEPHALOPATHY,causes,0.875189948987367,"Metabolic dysfunction as a consequence of THIAMINE (VITAMIN B1 DEFICIENCY (TD), a model of WERNICKE'S ENCEPHALOPATHY leads to elevation of extracellular glutamate concentration in vulnerable brain regions consistent with the development of excitotoxicity.",WERNICKE'S ENCEPHALOPATHY,THIAMINE (VITAMIN B1 DEFICIENCY
2416,no_relation,causes,0.875189948987367,"Metabolic dysfunction as a consequence of THIAMINE (VITAMIN B1 DEFICIENCY (TD), a model of WERNICKE'S ENCEPHALOPATHY leads to elevation of extracellular glutamate concentration in vulnerable brain regions consistent with the development of excitotoxicity.",WERNICKE'S ENCEPHALOPATHY,THIAMINE (VITAMIN B1 DEFICIENCY
2417,no_relation,causes,0.875189948987367,"Metabolic dysfunction as a consequence of THIAMINE (VITAMIN B1 DEFICIENCY (TD), a model of WERNICKE'S ENCEPHALOPATHY leads to elevation of extracellular glutamate concentration in vulnerable brain regions consistent with the development of excitotoxicity.",WERNICKE'S ENCEPHALOPATHY,THIAMINE (VITAMIN B1 DEFICIENCY
2418,no_relation,causes,0.875189948987367,"Metabolic dysfunction as a consequence of THIAMINE (VITAMIN B1 DEFICIENCY (TD), a model of WERNICKE'S ENCEPHALOPATHY leads to elevation of extracellular glutamate concentration in vulnerable brain regions consistent with the development of excitotoxicity.",WERNICKE'S ENCEPHALOPATHY,THIAMINE (VITAMIN B1 DEFICIENCY
